country,age_group,year,value,indicator,unit
Belgium,45-49,1977,0.3,fertility_by_age,per_1000
Canada,15-19,1977,32.0,fertility_by_age,per_1000
Canada,20-24,1977,108.0,fertility_by_age,per_1000
Canada,25-29,1977,129.8,fertility_by_age,per_1000
Canada,30-34,1977,67.1,fertility_by_age,per_1000
Canada,35-39,1977,20.5,fertility_by_age,per_1000
Canada,40-44,1977,3.6,fertility_by_age,per_1000
Canada,45-49,1977,0.3,fertility_by_age,per_1000
Czech Republic,15-19,1977,61.5,fertility_by_age,per_1000
Czech Republic,20-24,1977,209.0,fertility_by_age,per_1000
Czech Republic,25-29,1977,125.0,fertility_by_age,per_1000
Czech Republic,30-34,1977,53.4,fertility_by_age,per_1000
Czech Republic,35-39,1977,16.6,fertility_by_age,per_1000
Czech Republic,40-44,1977,2.5,fertility_by_age,per_1000
Czech Republic,45-49,1977,0.1,fertility_by_age,per_1000
Denmark,15-19,1977,21.8,fertility_by_age,per_1000
Denmark,20-24,1977,115.3,fertility_by_age,per_1000
Denmark,25-29,1977,119.9,fertility_by_age,per_1000
Denmark,30-34,1977,55.7,fertility_by_age,per_1000
Denmark,35-39,1977,16.7,fertility_by_age,per_1000
Denmark,40-44,1977,2.8,fertility_by_age,per_1000
Denmark,45-49,1977,0.1,fertility_by_age,per_1000
Estonia,15-19,1977,38.5,fertility_by_age,per_1000
Estonia,20-24,1977,167.5,fertility_by_age,per_1000
Estonia,25-29,1977,114.6,fertility_by_age,per_1000
Estonia,30-34,1977,60.5,fertility_by_age,per_1000
Estonia,35-39,1977,25.4,fertility_by_age,per_1000
Estonia,40-44,1977,5.7,fertility_by_age,per_1000
Estonia,45-49,1977,0.3,fertility_by_age,per_1000
Finland,15-19,1977,24.2,fertility_by_age,per_1000
Finland,20-24,1977,99.2,fertility_by_age,per_1000
Finland,25-29,1977,115.2,fertility_by_age,per_1000
Finland,30-34,1977,67.8,fertility_by_age,per_1000
Finland,35-39,1977,25.6,fertility_by_age,per_1000
Finland,40-44,1977,5.9,fertility_by_age,per_1000
Finland,45-49,1977,0.4,fertility_by_age,per_1000
Greece,15-19,1977,48.0,fertility_by_age,per_1000
Greece,20-24,1977,154.6,fertility_by_age,per_1000
Greece,25-29,1977,137.3,fertility_by_age,per_1000
Greece,30-34,1977,73.3,fertility_by_age,per_1000
Greece,35-39,1977,31.4,fertility_by_age,per_1000
Greece,40-44,1977,7.6,fertility_by_age,per_1000
Greece,45-49,1977,0.8,fertility_by_age,per_1000
Hungary,15-19,1977,73.8,fertility_by_age,per_1000
Hungary,20-24,1977,172.7,fertility_by_age,per_1000
Hungary,25-29,1977,114.6,fertility_by_age,per_1000
Hungary,30-34,1977,51.1,fertility_by_age,per_1000
Hungary,35-39,1977,17.4,fertility_by_age,per_1000
Hungary,40-44,1977,3.9,fertility_by_age,per_1000
Hungary,45-49,1977,0.2,fertility_by_age,per_1000
Ireland,15-19,1977,21.1,fertility_by_age,per_1000
Ireland,20-24,1977,129.5,fertility_by_age,per_1000
Ireland,25-29,1977,203.6,fertility_by_age,per_1000
Ireland,30-34,1977,164.9,fertility_by_age,per_1000
Ireland,35-39,1977,93.5,fertility_by_age,per_1000
Ireland,40-44,1977,33.2,fertility_by_age,per_1000
Ireland,45-49,1977,3.0,fertility_by_age,per_1000
Israel,15-19,1977,42.3,fertility_by_age,per_1000
Israel,20-24,1977,197.9,fertility_by_age,per_1000
Israel,25-29,1977,211.0,fertility_by_age,per_1000
Israel,30-34,1977,158.8,fertility_by_age,per_1000
Israel,35-39,1977,78.8,fertility_by_age,per_1000
Israel,40-44,1977,21.8,fertility_by_age,per_1000
Israel,45-49,1977,2.0,fertility_by_age,per_1000
Italy,15-19,1977,26.7,fertility_by_age,per_1000
Italy,20-24,1977,116.6,fertility_by_age,per_1000
Italy,25-29,1977,123.9,fertility_by_age,per_1000
Italy,30-34,1977,75.3,fertility_by_age,per_1000
Italy,35-39,1977,32.7,fertility_by_age,per_1000
Italy,40-44,1977,9.5,fertility_by_age,per_1000
Italy,45-49,1977,0.8,fertility_by_age,per_1000
Netherlands,15-19,1977,10.1,fertility_by_age,per_1000
Netherlands,20-24,1977,87.9,fertility_by_age,per_1000
Netherlands,25-29,1977,136.6,fertility_by_age,per_1000
Netherlands,30-34,1977,61.7,fertility_by_age,per_1000
Netherlands,35-39,1977,17.2,fertility_by_age,per_1000
Netherlands,40-44,1977,3.9,fertility_by_age,per_1000
Netherlands,45-49,1977,0.3,fertility_by_age,per_1000
Portugal,15-19,1977,50.8,fertility_by_age,per_1000
Portugal,20-24,1977,174.0,fertility_by_age,per_1000
Portugal,25-29,1977,150.1,fertility_by_age,per_1000
Portugal,30-34,1977,88.0,fertility_by_age,per_1000
Portugal,35-39,1977,49.8,fertility_by_age,per_1000
Portugal,40-44,1977,20.9,fertility_by_age,per_1000
Portugal,45-49,1977,2.6,fertility_by_age,per_1000
Slovak Republic,15-19,1977,47.5,fertility_by_age,per_1000
Slovak Republic,20-24,1977,208.0,fertility_by_age,per_1000
Slovak Republic,25-29,1977,147.3,fertility_by_age,per_1000
Slovak Republic,30-34,1977,64.4,fertility_by_age,per_1000
Slovak Republic,35-39,1977,24.5,fertility_by_age,per_1000
Slovak Republic,40-44,1977,5.5,fertility_by_age,per_1000
Slovak Republic,45-49,1977,0.3,fertility_by_age,per_1000
Switzerland,15-19,1977,10.5,fertility_by_age,per_1000
Switzerland,20-24,1977,84.7,fertility_by_age,per_1000
Switzerland,25-29,1977,120.4,fertility_by_age,per_1000
Switzerland,30-34,1977,65.5,fertility_by_age,per_1000
Switzerland,35-39,1977,21.4,fertility_by_age,per_1000
Switzerland,40-44,1977,4.3,fertility_by_age,per_1000
Switzerland,45-49,1977,0.3,fertility_by_age,per_1000
United States,15-19,1977,52.8,fertility_by_age,per_1000
United States,20-24,1977,112.9,fertility_by_age,per_1000
United States,25-29,1977,111.0,fertility_by_age,per_1000
United States,30-34,1977,56.4,fertility_by_age,per_1000
United States,35-39,1977,19.2,fertility_by_age,per_1000
United States,40-44,1977,4.2,fertility_by_age,per_1000
United States,45-49,1977,0.2,fertility_by_age,per_1000
Bulgaria,15-19,1977,77.8,fertility_by_age,per_1000
Bulgaria,20-24,1977,203.2,fertility_by_age,per_1000
Bulgaria,25-29,1977,105.7,fertility_by_age,per_1000
Bulgaria,30-34,1977,39.0,fertility_by_age,per_1000
Bulgaria,35-39,1977,12.2,fertility_by_age,per_1000
Bulgaria,40-44,1977,2.5,fertility_by_age,per_1000
Bulgaria,45-49,1977,0.2,fertility_by_age,per_1000
Australia,15-19,1978,29.9,fertility_by_age,per_1000
Australia,20-24,1978,115.8,fertility_by_age,per_1000
Australia,25-29,1978,144.0,fertility_by_age,per_1000
Australia,30-34,1978,73.4,fertility_by_age,per_1000
Australia,35-39,1978,23.5,fertility_by_age,per_1000
Australia,40-44,1978,4.5,fertility_by_age,per_1000
Australia,45-49,1978,0.2,fertility_by_age,per_1000
Austria,15-19,1978,34.8,fertility_by_age,per_1000
Austria,20-24,1978,114.3,fertility_by_age,per_1000
Austria,25-29,1978,97.2,fertility_by_age,per_1000
Austria,30-34,1978,47.4,fertility_by_age,per_1000
Austria,35-39,1978,19.4,fertility_by_age,per_1000
Austria,40-44,1978,5.9,fertility_by_age,per_1000
Austria,45-49,1978,0.4,fertility_by_age,per_1000
Belgium,15-19,1978,23.4,fertility_by_age,per_1000
Belgium,20-24,1978,116.0,fertility_by_age,per_1000
Belgium,25-29,1978,124.4,fertility_by_age,per_1000
Belgium,30-34,1978,54.1,fertility_by_age,per_1000
Belgium,35-39,1978,17.4,fertility_by_age,per_1000
Belgium,40-44,1978,3.7,fertility_by_age,per_1000
Belgium,45-49,1978,0.3,fertility_by_age,per_1000
Canada,15-19,1978,29.7,fertility_by_age,per_1000
Canada,20-24,1978,103.1,fertility_by_age,per_1000
Canada,25-29,1978,128.1,fertility_by_age,per_1000
Canada,30-34,1978,67.1,fertility_by_age,per_1000
Canada,35-39,1978,19.5,fertility_by_age,per_1000
Canada,40-44,1978,3.6,fertility_by_age,per_1000
Canada,45-49,1978,0.3,fertility_by_age,per_1000
Czech Republic,15-19,1978,57.7,fertility_by_age,per_1000
Czech Republic,20-24,1978,212.9,fertility_by_age,per_1000
Czech Republic,25-29,1978,123.9,fertility_by_age,per_1000
Czech Republic,30-34,1978,52.1,fertility_by_age,per_1000
Czech Republic,35-39,1978,16.6,fertility_by_age,per_1000
Czech Republic,40-44,1978,2.4,fertility_by_age,per_1000
Czech Republic,45-49,1978,0.1,fertility_by_age,per_1000
Denmark,15-19,1978,19.8,fertility_by_age,per_1000
Denmark,20-24,1978,113.5,fertility_by_age,per_1000
Denmark,25-29,1978,124.7,fertility_by_age,per_1000
Denmark,30-34,1978,56.0,fertility_by_age,per_1000
Denmark,35-39,1978,17.0,fertility_by_age,per_1000
Denmark,40-44,1978,2.4,fertility_by_age,per_1000
Denmark,45-49,1978,0.1,fertility_by_age,per_1000
Estonia,15-19,1978,39.4,fertility_by_age,per_1000
Estonia,20-24,1978,166.9,fertility_by_age,per_1000
Estonia,25-29,1978,112.3,fertility_by_age,per_1000
Estonia,30-34,1978,56.5,fertility_by_age,per_1000
Estonia,35-39,1978,23.8,fertility_by_age,per_1000
Estonia,40-44,1978,5.7,fertility_by_age,per_1000
Estonia,45-49,1978,0.3,fertility_by_age,per_1000
Finland,15-19,1978,21.3,fertility_by_age,per_1000
Finland,20-24,1978,95.5,fertility_by_age,per_1000
Finland,25-29,1978,113.7,fertility_by_age,per_1000
Finland,30-34,1978,67.4,fertility_by_age,per_1000
Finland,35-39,1978,26.5,fertility_by_age,per_1000
Finland,40-44,1978,5.7,fertility_by_age,per_1000
Finland,45-49,1978,0.3,fertility_by_age,per_1000
Greece,15-19,1978,50.6,fertility_by_age,per_1000
Greece,20-24,1978,159.1,fertility_by_age,per_1000
Greece,25-29,1978,136.1,fertility_by_age,per_1000
Greece,30-34,1978,71.6,fertility_by_age,per_1000
Greece,35-39,1978,29.1,fertility_by_age,per_1000
Greece,40-44,1978,7.2,fertility_by_age,per_1000
Greece,45-49,1978,0.7,fertility_by_age,per_1000
Hungary,15-19,1978,73.5,fertility_by_age,per_1000
Hungary,20-24,1978,169.4,fertility_by_age,per_1000
Hungary,25-29,1978,106.3,fertility_by_age,per_1000
Hungary,30-34,1978,47.3,fertility_by_age,per_1000
Hungary,35-39,1978,15.6,fertility_by_age,per_1000
Hungary,40-44,1978,3.3,fertility_by_age,per_1000
Hungary,45-49,1978,0.2,fertility_by_age,per_1000
Ireland,15-19,1978,21.6,fertility_by_age,per_1000
Ireland,20-24,1978,125.4,fertility_by_age,per_1000
Ireland,25-29,1978,199.8,fertility_by_age,per_1000
Ireland,30-34,1978,165.8,fertility_by_age,per_1000
Ireland,35-39,1978,96.0,fertility_by_age,per_1000
Ireland,40-44,1978,31.1,fertility_by_age,per_1000
Ireland,45-49,1978,2.8,fertility_by_age,per_1000
Israel,15-19,1978,38.5,fertility_by_age,per_1000
Israel,20-24,1978,190.7,fertility_by_age,per_1000
Israel,25-29,1978,200.4,fertility_by_age,per_1000
Israel,30-34,1978,148.5,fertility_by_age,per_1000
Israel,35-39,1978,73.8,fertility_by_age,per_1000
Israel,40-44,1978,18.5,fertility_by_age,per_1000
Israel,45-49,1978,1.8,fertility_by_age,per_1000
Italy,15-19,1978,24.8,fertility_by_age,per_1000
Italy,20-24,1978,110.8,fertility_by_age,per_1000
Italy,25-29,1978,119.8,fertility_by_age,per_1000
Italy,30-34,1978,72.3,fertility_by_age,per_1000
Italy,35-39,1978,30.3,fertility_by_age,per_1000
Italy,40-44,1978,8.6,fertility_by_age,per_1000
Italy,45-49,1978,0.7,fertility_by_age,per_1000
Netherlands,15-19,1978,9.4,fertility_by_age,per_1000
Netherlands,20-24,1978,85.4,fertility_by_age,per_1000
Netherlands,25-29,1978,139.9,fertility_by_age,per_1000
Netherlands,30-34,1978,63.3,fertility_by_age,per_1000
Netherlands,35-39,1978,16.6,fertility_by_age,per_1000
Netherlands,40-44,1978,3.5,fertility_by_age,per_1000
Netherlands,45-49,1978,0.3,fertility_by_age,per_1000
Portugal,15-19,1978,46.1,fertility_by_age,per_1000
Portugal,20-24,1978,159.3,fertility_by_age,per_1000
Portugal,25-29,1978,138.8,fertility_by_age,per_1000
Portugal,30-34,1978,80.4,fertility_by_age,per_1000
Portugal,35-39,1978,43.5,fertility_by_age,per_1000
Portugal,40-44,1978,18.4,fertility_by_age,per_1000
Portugal,45-49,1978,2.2,fertility_by_age,per_1000
Slovak Republic,15-19,1978,48.8,fertility_by_age,per_1000
Slovak Republic,20-24,1978,210.2,fertility_by_age,per_1000
Slovak Republic,25-29,1978,142.9,fertility_by_age,per_1000
Slovak Republic,30-34,1978,63.9,fertility_by_age,per_1000
Slovak Republic,35-39,1978,23.2,fertility_by_age,per_1000
Slovak Republic,40-44,1978,5.1,fertility_by_age,per_1000
Slovak Republic,45-49,1978,0.3,fertility_by_age,per_1000
Switzerland,15-19,1978,10.0,fertility_by_age,per_1000
Switzerland,20-24,1978,79.6,fertility_by_age,per_1000
Switzerland,25-29,1978,120.5,fertility_by_age,per_1000
Switzerland,30-34,1978,66.6,fertility_by_age,per_1000
Switzerland,35-39,1978,20.6,fertility_by_age,per_1000
Switzerland,40-44,1978,4.2,fertility_by_age,per_1000
Switzerland,45-49,1978,0.3,fertility_by_age,per_1000
United States,15-19,1978,51.5,fertility_by_age,per_1000
United States,20-24,1978,109.9,fertility_by_age,per_1000
United States,25-29,1978,108.5,fertility_by_age,per_1000
United States,30-34,1978,57.8,fertility_by_age,per_1000
United States,35-39,1978,19.0,fertility_by_age,per_1000
United States,40-44,1978,3.9,fertility_by_age,per_1000
United States,45-49,1978,0.2,fertility_by_age,per_1000
Bulgaria,15-19,1978,77.4,fertility_by_age,per_1000
Bulgaria,20-24,1978,200.4,fertility_by_age,per_1000
Bulgaria,25-29,1978,100.8,fertility_by_age,per_1000
Bulgaria,30-34,1978,36.3,fertility_by_age,per_1000
Bulgaria,35-39,1978,11.1,fertility_by_age,per_1000
Bulgaria,40-44,1978,2.1,fertility_by_age,per_1000
Bulgaria,45-49,1978,0.2,fertility_by_age,per_1000
Australia,15-19,1979,28.5,fertility_by_age,per_1000
Australia,20-24,1979,109.1,fertility_by_age,per_1000
Australia,25-29,1979,142.5,fertility_by_age,per_1000
Australia,30-34,1979,73.9,fertility_by_age,per_1000
Australia,35-39,1979,23.6,fertility_by_age,per_1000
Australia,40-44,1979,4.6,fertility_by_age,per_1000
Australia,45-49,1979,0.3,fertility_by_age,per_1000
Austria,15-19,1979,33.8,fertility_by_age,per_1000
Austria,20-24,1979,114.0,fertility_by_age,per_1000
Austria,25-29,1979,97.6,fertility_by_age,per_1000
Austria,30-34,1979,49.0,fertility_by_age,per_1000
Austria,35-39,1979,19.1,fertility_by_age,per_1000
Austria,40-44,1979,5.3,fertility_by_age,per_1000
Austria,45-49,1979,0.4,fertility_by_age,per_1000
Belgium,15-19,1979,21.8,fertility_by_age,per_1000
Belgium,20-24,1979,115.1,fertility_by_age,per_1000
Belgium,25-29,1979,126.8,fertility_by_age,per_1000
Belgium,30-34,1979,54.3,fertility_by_age,per_1000
Belgium,35-39,1979,17.5,fertility_by_age,per_1000
Belgium,40-44,1979,3.4,fertility_by_age,per_1000
Belgium,45-49,1979,0.3,fertility_by_age,per_1000
Canada,15-19,1979,27.9,fertility_by_age,per_1000
Canada,20-24,1979,101.8,fertility_by_age,per_1000
Canada,25-29,1979,130.8,fertility_by_age,per_1000
Canada,30-34,1979,69.1,fertility_by_age,per_1000
Canada,35-39,1979,19.5,fertility_by_age,per_1000
Canada,40-44,1979,3.4,fertility_by_age,per_1000
Canada,45-49,1979,0.2,fertility_by_age,per_1000
Czech Republic,15-19,1979,56.6,fertility_by_age,per_1000
Czech Republic,20-24,1979,209.9,fertility_by_age,per_1000
Czech Republic,25-29,1979,120.5,fertility_by_age,per_1000
Czech Republic,30-34,1979,49.7,fertility_by_age,per_1000
Czech Republic,35-39,1979,15.6,fertility_by_age,per_1000
Czech Republic,40-44,1979,2.4,fertility_by_age,per_1000
Czech Republic,45-49,1979,0.1,fertility_by_age,per_1000
Denmark,15-19,1979,17.6,fertility_by_age,per_1000
Denmark,20-24,1979,107.8,fertility_by_age,per_1000
Denmark,25-29,1979,120.7,fertility_by_age,per_1000
Denmark,30-34,1979,54.6,fertility_by_age,per_1000
Denmark,35-39,1979,16.7,fertility_by_age,per_1000
Denmark,40-44,1979,2.6,fertility_by_age,per_1000
Denmark,45-49,1979,0.1,fertility_by_age,per_1000
Estonia,15-19,1979,42.5,fertility_by_age,per_1000
Estonia,20-24,1979,164.8,fertility_by_age,per_1000
Estonia,25-29,1979,110.7,fertility_by_age,per_1000
Estonia,30-34,1979,55.2,fertility_by_age,per_1000
Estonia,35-39,1979,23.2,fertility_by_age,per_1000
Estonia,40-44,1979,5.3,fertility_by_age,per_1000
Estonia,45-49,1979,0.3,fertility_by_age,per_1000
Finland,15-19,1979,19.2,fertility_by_age,per_1000
Finland,20-24,1979,93.6,fertility_by_age,per_1000
Finland,25-29,1979,113.1,fertility_by_age,per_1000
Finland,30-34,1979,68.3,fertility_by_age,per_1000
Finland,35-39,1979,27.5,fertility_by_age,per_1000
Finland,40-44,1979,6.4,fertility_by_age,per_1000
Finland,45-49,1979,0.3,fertility_by_age,per_1000
Greece,15-19,1979,52.9,fertility_by_age,per_1000
Greece,20-24,1979,158.1,fertility_by_age,per_1000
Greece,25-29,1979,137.6,fertility_by_age,per_1000
Greece,30-34,1979,68.1,fertility_by_age,per_1000
Greece,35-39,1979,27.5,fertility_by_age,per_1000
Greece,40-44,1979,7.0,fertility_by_age,per_1000
Greece,45-49,1979,0.8,fertility_by_age,per_1000
Hungary,15-19,1979,72.8,fertility_by_age,per_1000
Hungary,20-24,1979,166.1,fertility_by_age,per_1000
Hungary,25-29,1979,104.9,fertility_by_age,per_1000
Hungary,30-34,1979,42.9,fertility_by_age,per_1000
Hungary,35-39,1979,14.9,fertility_by_age,per_1000
Hungary,40-44,1979,3.2,fertility_by_age,per_1000
Hungary,45-49,1979,0.2,fertility_by_age,per_1000
Ireland,15-19,1979,22.6,fertility_by_age,per_1000
Ireland,20-24,1979,125.4,fertility_by_age,per_1000
Ireland,25-29,1979,202.3,fertility_by_age,per_1000
Ireland,30-34,1979,167.6,fertility_by_age,per_1000
Ireland,35-39,1979,92.9,fertility_by_age,per_1000
Ireland,40-44,1979,29.7,fertility_by_age,per_1000
Ireland,45-49,1979,2.3,fertility_by_age,per_1000
Israel,15-19,1979,37.8,fertility_by_age,per_1000
Israel,20-24,1979,192.5,fertility_by_age,per_1000
Israel,25-29,1979,199.1,fertility_by_age,per_1000
Israel,30-34,1979,142.3,fertility_by_age,per_1000
Israel,35-39,1979,74.2,fertility_by_age,per_1000
Israel,40-44,1979,17.1,fertility_by_age,per_1000
Israel,45-49,1979,1.6,fertility_by_age,per_1000
Italy,15-19,1979,22.6,fertility_by_age,per_1000
Italy,20-24,1979,104.0,fertility_by_age,per_1000
Italy,25-29,1979,115.2,fertility_by_age,per_1000
Italy,30-34,1979,68.0,fertility_by_age,per_1000
Italy,35-39,1979,27.9,fertility_by_age,per_1000
Italy,40-44,1979,7.1,fertility_by_age,per_1000
Italy,45-49,1979,0.6,fertility_by_age,per_1000
Netherlands,15-19,1979,8.9,fertility_by_age,per_1000
Netherlands,20-24,1979,81.7,fertility_by_age,per_1000
Netherlands,25-29,1979,139.2,fertility_by_age,per_1000
Netherlands,30-34,1979,63.3,fertility_by_age,per_1000
Netherlands,35-39,1979,16.9,fertility_by_age,per_1000
Netherlands,40-44,1979,3.2,fertility_by_age,per_1000
Netherlands,45-49,1979,0.3,fertility_by_age,per_1000
Portugal,15-19,1979,42.1,fertility_by_age,per_1000
Portugal,20-24,1979,149.9,fertility_by_age,per_1000
Portugal,25-29,1979,133.4,fertility_by_age,per_1000
Portugal,30-34,1979,77.9,fertility_by_age,per_1000
Portugal,35-39,1979,40.4,fertility_by_age,per_1000
Portugal,40-44,1979,16.4,fertility_by_age,per_1000
Portugal,45-49,1979,2.0,fertility_by_age,per_1000
Slovak Republic,15-19,1979,48.8,fertility_by_age,per_1000
Slovak Republic,20-24,1979,212.6,fertility_by_age,per_1000
Slovak Republic,25-29,1979,141.4,fertility_by_age,per_1000
Slovak Republic,30-34,1979,62.0,fertility_by_age,per_1000
Slovak Republic,35-39,1979,20.8,fertility_by_age,per_1000
Slovak Republic,40-44,1979,4.2,fertility_by_age,per_1000
Slovak Republic,45-49,1979,0.3,fertility_by_age,per_1000
Switzerland,15-19,1979,9.7,fertility_by_age,per_1000
Switzerland,20-24,1979,80.1,fertility_by_age,per_1000
Switzerland,25-29,1979,122.9,fertility_by_age,per_1000
Switzerland,30-34,1979,67.4,fertility_by_age,per_1000
Switzerland,35-39,1979,20.7,fertility_by_age,per_1000
Switzerland,40-44,1979,3.6,fertility_by_age,per_1000
Switzerland,45-49,1979,0.2,fertility_by_age,per_1000
United States,15-19,1979,52.3,fertility_by_age,per_1000
United States,20-24,1979,112.8,fertility_by_age,per_1000
United States,25-29,1979,111.4,fertility_by_age,per_1000
United States,30-34,1979,60.3,fertility_by_age,per_1000
United States,35-39,1979,19.5,fertility_by_age,per_1000
United States,40-44,1979,3.9,fertility_by_age,per_1000
United States,45-49,1979,0.2,fertility_by_age,per_1000
Bulgaria,15-19,1979,80.1,fertility_by_age,per_1000
Bulgaria,20-24,1979,202.4,fertility_by_age,per_1000
Bulgaria,25-29,1979,98.7,fertility_by_age,per_1000
Bulgaria,30-34,1979,35.3,fertility_by_age,per_1000
Bulgaria,35-39,1979,10.6,fertility_by_age,per_1000
Bulgaria,40-44,1979,2.2,fertility_by_age,per_1000
Bulgaria,45-49,1979,0.2,fertility_by_age,per_1000
Australia,15-19,1980,27.6,fertility_by_age,per_1000
Australia,20-24,1980,107.0,fertility_by_age,per_1000
Australia,25-29,1980,141.0,fertility_by_age,per_1000
Australia,30-34,1980,75.1,fertility_by_age,per_1000
Australia,35-39,1980,23.7,fertility_by_age,per_1000
Australia,40-44,1980,4.4,fertility_by_age,per_1000
Australia,45-49,1980,0.3,fertility_by_age,per_1000
Austria,15-19,1980,34.4,fertility_by_age,per_1000
Austria,20-24,1980,117.8,fertility_by_age,per_1000
Austria,25-29,1980,102.1,fertility_by_age,per_1000
Austria,30-34,1980,51.4,fertility_by_age,per_1000
Austria,35-39,1980,19.0,fertility_by_age,per_1000
Austria,40-44,1980,5.3,fertility_by_age,per_1000
