country,isocode,sex,agegroup,age_start,age_end,datavalue,dataprocess,datasource
Cameroon,120,Women,[15-19],15,19,35.8,Survey,DHS_STATcompiler
Cameroon,120,Women,[20-24],20,24,73.5,Survey,DHS_STATcompiler
Cameroon,120,Women,[25-29],25,29,89.1,Survey,DHS_STATcompiler
Cameroon,120,Women,[30-34],30,34,94.6,Survey,DHS_STATcompiler
Cameroon,120,Women,[35-39],35,39,96.9,Survey,DHS_STATcompiler
Cameroon,120,Women,[40-44],40,44,98.9,Survey,DHS_STATcompiler
Cameroon,120,Women,[45-49],45,49,98.4,Survey,DHS_STATcompiler
Cameroon,120,Men,[15-19],15,19,1.96,Survey,MICS_HH
Cameroon,120,Men,[20-24],20,24,16.87,Survey,MICS_HH
Cameroon,120,Men,[25-29],25,29,50.28,Survey,MICS_HH
Cameroon,120,Men,[30-34],30,34,73.36,Survey,MICS_HH
Cameroon,120,Men,[35-39],35,39,89.21,Survey,MICS_HH
Cameroon,120,Men,[40-44],40,44,94.57,Survey,MICS_HH
Cameroon,120,Men,[45-49],45,49,95.72,Survey,MICS_HH
Cameroon,120,Men,[50-54],50,54,96.77,Survey,MICS_HH
Cameroon,120,Men,[55-59],55,59,99.42,Survey,MICS_HH
Cameroon,120,Men,[60-64],60,64,95.93,Survey,MICS_HH
Cameroon,120,Men,[65-69],65,69,97.53,Survey,MICS_HH
Cameroon,120,Men,[70-74],70,74,98.27,Survey,MICS_HH
Cameroon,120,Men,[75+],75,999,97.75,Survey,MICS_HH
Cameroon,120,Women,[15-19],15,19,25.25,Survey,MICS_HH
Cameroon,120,Women,[20-24],20,24,57.79,Survey,MICS_HH
Cameroon,120,Women,[25-29],25,29,77.86,Survey,MICS_HH
Cameroon,120,Women,[30-34],30,34,86.58,Survey,MICS_HH
Cameroon,120,Women,[35-39],35,39,90.75,Survey,MICS_HH
Cameroon,120,Women,[40-44],40,44,95.17,Survey,MICS_HH
Cameroon,120,Women,[45-49],45,49,97.69,Survey,MICS_HH
Cameroon,120,Women,[50-54],50,54,97.16,Survey,MICS_HH
Cameroon,120,Women,[55-59],55,59,98.19,Survey,MICS_HH
Cameroon,120,Women,[60-64],60,64,99.01,Survey,MICS_HH
Cameroon,120,Women,[65-69],65,69,98.87,Survey,MICS_HH
Cameroon,120,Women,[70-74],70,74,100.0,Survey,MICS_HH
Cameroon,120,Women,[75+],75,999,99.57,Survey,MICS_HH
Cameroon,120,Men,[15-19],15,19,9.2,Survey,DHS_STATcompiler
Cameroon,120,Men,[20-24],20,24,32.4,Survey,DHS_STATcompiler
Cameroon,120,Men,[25-29],25,29,69.2,Survey,DHS_STATcompiler
Cameroon,120,Men,[30-34],30,34,89.8,Survey,DHS_STATcompiler
Cameroon,120,Men,[35-39],35,39,94.5,Survey,DHS_STATcompiler
Cameroon,120,Men,[40-44],40,44,97.6,Survey,DHS_STATcompiler
Cameroon,120,Men,[45-49],45,49,98.1,Survey,DHS_STATcompiler
Cameroon,120,Men,[50-54],50,54,98.2,Survey,DHS_STATcompiler
Cameroon,120,Men,[55-59],55,59,99.6,Survey,DHS_STATcompiler
Cameroon,120,Women,[15-19],15,19,33.2,Survey,DHS_STATcompiler
Cameroon,120,Women,[20-24],20,24,76.6,Survey,DHS_STATcompiler
Cameroon,120,Women,[25-29],25,29,91.7,Survey,DHS_STATcompiler
Cameroon,120,Women,[30-34],30,34,96.2,Survey,DHS_STATcompiler
Cameroon,120,Women,[35-39],35,39,98.0,Survey,DHS_STATcompiler
Cameroon,120,Women,[40-44],40,44,97.8,Survey,DHS_STATcompiler
Cameroon,120,Women,[45-49],45,49,99.2,Survey,DHS_STATcompiler
Cameroon,120,Men,[15-19],15,19,8.91,Census,INED
Cameroon,120,Men,[20-24],20,24,20.51,Census,INED
Cameroon,120,Men,[25-29],25,29,47.24,Census,INED
Cameroon,120,Men,[30-34],30,34,70.23,Census,INED
Cameroon,120,Men,[35-39],35,39,80.72,Census,INED
Cameroon,120,Men,[40-44],40,44,86.81,Census,INED
Cameroon,120,Men,[45-49],45,49,89.62,Census,INED
Cameroon,120,Men,[50-54],50,54,91.54,Census,INED
Cameroon,120,Men,[55-59],55,59,92.5,Census,INED
Cameroon,120,Men,[60-64],60,64,92.32,Census,INED
Cameroon,120,Men,[65-69],65,69,92.64,Census,INED
Cameroon,120,Men,[70-74],70,74,92.23,Census,INED
Cameroon,120,Men,[75+],75,999,91.46,Census,INED
Cameroon,120,Women,[10-14],10,14,11.36,Census,INED
Cameroon,120,Women,[15-19],15,19,26.88,Census,INED
Cameroon,120,Women,[20-24],20,24,54.41,Census,INED
Cameroon,120,Women,[25-29],25,29,71.21,Census,INED
Cameroon,120,Women,[30-34],30,34,79.94,Census,INED
Cameroon,120,Women,[35-39],35,39,84.06,Census,INED
Cameroon,120,Women,[40-44],40,44,87.06,Census,INED
Cameroon,120,Women,[45-49],45,49,88.51,Census,INED
Cameroon,120,Women,[50-54],50,54,90.64,Census,INED
Cameroon,120,Women,[55-59],55,59,90.58,Census,INED
Cameroon,120,Women,[60-64],60,64,90.48,Census,INED
Cameroon,120,Women,[65-69],65,69,90.9,Census,INED
Cameroon,120,Women,[70-74],70,74,89.91,Census,INED
Cameroon,120,Women,[75+],75,999,89.63,Census,INED
Cameroon,120,Women,[15-19],15,19,24.12,Survey,MICS
Cameroon,120,Women,[20-24],20,24,62.75,Survey,MICS
Cameroon,120,Women,[25-29],25,29,82.85,Survey,MICS
Cameroon,120,Women,[30-34],30,34,92.42,Survey,MICS
Cameroon,120,Women,[35-39],35,39,93.49,Survey,MICS
Cameroon,120,Women,[40-44],40,44,94.81,Survey,MICS
Cameroon,120,Women,[45-49],45,49,98.14,Survey,MICS
Cameroon,120,Men,[10-14],10,14,0.4,Survey,DHS_HH
Cameroon,120,Men,[15-19],15,19,1.8,Survey,DHS_HH
Cameroon,120,Men,[15-19],15,19,2.3,Survey,DHS_STATcompiler
Cameroon,120,Men,[20-24],20,24,20.5,Survey,DHS_STATcompiler
Cameroon,120,Men,[20-24],20,24,13.7,Survey,DHS_HH
Cameroon,120,Men,[25-29],25,29,47.6,Survey,DHS_HH
Cameroon,120,Men,[25-29],25,29,55.8,Survey,DHS_STATcompiler
Cameroon,120,Men,[30-34],30,34,83.1,Survey,DHS_STATcompiler
Cameroon,120,Men,[30-34],30,34,76.6,Survey,DHS_HH
Cameroon,120,Men,[35-39],35,39,88.1,Survey,DHS_HH
Cameroon,120,Men,[35-39],35,39,93.3,Survey,DHS_STATcompiler
Cameroon,120,Men,[40-44],40,44,95.9,Survey,DHS_STATcompiler
Cameroon,120,Men,[40-44],40,44,93.2,Survey,DHS_HH
Cameroon,120,Men,[45-49],45,49,96.2,Survey,DHS_HH
Cameroon,120,Men,[45-49],45,49,97.3,Survey,DHS_STATcompiler
Cameroon,120,Men,[50-54],50,54,99.6,Survey,DHS_STATcompiler
Cameroon,120,Men,[50-54],50,54,97.6,Survey,DHS_HH
Cameroon,120,Men,[55-59],55,59,98.4,Survey,DHS_HH
Cameroon,120,Men,[55-59],55,59,98.8,Survey,DHS_STATcompiler
Cameroon,120,Men,[60-64],60,64,98.2,Survey,DHS_HH
Cameroon,120,Men,[65-69],65,69,98.5,Survey,DHS_HH
Cameroon,120,Men,[70-74],70,74,97.1,Survey,DHS_HH
Cameroon,120,Men,[75+],75,999,98.6,Survey,DHS_HH
Cameroon,120,Women,[10-14],10,14,0.7,Survey,DHS_HH
Cameroon,120,Women,[15-19],15,19,21.1,Survey,DHS_HH
Cameroon,120,Women,[15-19],15,19,26.1,Survey,DHS_STATcompiler
Cameroon,120,Women,[20-24],20,24,67.4,Survey,DHS_STATcompiler
Cameroon,120,Women,[20-24],20,24,57.1,Survey,DHS_HH
Cameroon,120,Women,[25-29],25,29,78.9,Survey,DHS_HH
Cameroon,120,Women,[25-29],25,29,86.2,Survey,DHS_STATcompiler
Cameroon,120,Women,[30-34],30,34,92.3,Survey,DHS_STATcompiler
Cameroon,120,Women,[30-34],30,34,87.5,Survey,DHS_HH
Cameroon,120,Women,[35-39],35,39,93.7,Survey,DHS_HH
Cameroon,120,Women,[35-39],35,39,96.5,Survey,DHS_STATcompiler
Cameroon,120,Women,[40-44],40,44,97.0,Survey,DHS_STATcompiler
Cameroon,120,Women,[40-44],40,44,94.4,Survey,DHS_HH
Cameroon,120,Women,[45-49],45,49,97.0,Survey,DHS_HH
Cameroon,120,Women,[45-49],45,49,98.3,Survey,DHS_STATcompiler
Cameroon,120,Women,[50-54],50,54,96.9,Survey,DHS_HH
Cameroon,120,Women,[55-59],55,59,97.6,Survey,DHS_HH
Cameroon,120,Women,[60-64],60,64,97.3,Survey,DHS_HH
Cameroon,120,Women,[65-69],65,69,99.3,Survey,DHS_HH
Cameroon,120,Women,[70-74],70,74,99.8,Survey,DHS_HH
Cameroon,120,Women,[75+],75,999,99.0,Survey,DHS_HH
Cameroon,120,Men,[15-19],15,19,1.27,Survey,MICS
Cameroon,120,Men,[20-24],20,24,14.68,Survey,MICS
Cameroon,120,Men,[25-29],25,29,47.2,Survey,MICS
Cameroon,120,Men,[30-34],30,34,77.87,Survey,MICS
Cameroon,120,Men,[35-39],35,39,90.61,Survey,MICS
Cameroon,120,Men,[40-44],40,44,93.47,Survey,MICS
Cameroon,120,Men,[45-49],45,49,97.09,Survey,MICS
Cameroon,120,Men,[50-54],50,54,99.37,Survey,MICS
Cameroon,120,Men,[55-59],55,59,98.75,Survey,MICS
Cameroon,120,Women,[15-19],15,19,22.39,Survey,MICS
Cameroon,120,Women,[20-24],20,24,58.74,Survey,MICS
Cameroon,120,Women,[25-29],25,29,80.19,Survey,MICS
Cameroon,120,Women,[30-34],30,34,89.7,Survey,MICS
Cameroon,120,Women,[35-39],35,39,94.41,Survey,MICS
Cameroon,120,Women,[40-44],40,44,95.09,Survey,MICS
Cameroon,120,Women,[45-49],45,49,96.4,Survey,MICS
Canada,124,Men,[10-14],10,14,0.0,Census,UNSD
Canada,124,Men,[15-19],15,19,1.65,Census,UNSD
Canada,124,Men,[20-24],20,24,32.37,Census,UNSD
Canada,124,Men,[25-29],25,29,74.39,Census,UNSD
Canada,124,Men,[30-34],30,34,86.69,Census,UNSD
Canada,124,Men,[35-39],35,39,89.74,Census,UNSD
Canada,124,Men,[40-44],40,44,90.57,Census,UNSD
Canada,124,Men,[45-49],45,49,90.87,Census,UNSD
Canada,124,Men,[50-54],50,54,91.33,Census,UNSD
Canada,124,Men,[55-59],55,59,90.81,Census,UNSD
Canada,124,Men,[60-64],60,64,90.27,Census,UNSD
Canada,124,Men,[65-69],65,69,89.22,Census,UNSD
Canada,124,Men,[70-74],70,74,89.15,Census,UNSD
Canada,124,Men,[75+],75,999,89.77,Census,UNSD
Canada,124,Women,[10-14],10,14,0.0,Census,UNSD
Canada,124,Women,[15-19],15,19,7.48,Census,UNSD
Canada,124,Women,[20-24],20,24,56.5,Census,UNSD
Canada,124,Women,[25-29],25,29,84.59,Census,UNSD
Canada,124,Women,[30-34],30,34,90.93,Census,UNSD
Canada,124,Women,[35-39],35,39,92.67,Census,UNSD
Canada,124,Women,[40-44],40,44,93.11,Census,UNSD
Canada,124,Women,[45-49],45,49,93.01,Census,UNSD
Canada,124,Women,[50-54],50,54,92.26,Census,UNSD
Canada,124,Women,[55-59],55,59,91.0,Census,UNSD
Canada,124,Women,[60-64],60,64,89.82,Census,UNSD
Canada,124,Women,[65-69],65,69,89.32,Census,UNSD
Canada,124,Women,[70-74],70,74,89.46,Census,UNSD
Canada,124,Women,[75+],75,999,89.25,Census,UNSD
Canada,124,Men,[10-14],10,14,0.0,Census,UNSD
Canada,124,Men,[15-19],15,19,2.01,Census,UNSD
Canada,124,Men,[20-24],20,24,32.32,Census,UNSD
Canada,124,Men,[25-29],25,29,73.0,Census,UNSD
Canada,124,Men,[30-34],30,34,86.94,Census,UNSD
Canada,124,Men,[35-39],35,39,90.93,Census,UNSD
Canada,124,Men,[40-44],40,44,91.76,Census,UNSD
Canada,124,Men,[45-49],45,49,91.68,Census,UNSD
Canada,124,Men,[50-54],50,54,91.69,Census,UNSD
Canada,124,Men,[55-59],55,59,92.02,Census,UNSD
Canada,124,Men,[60-64],60,64,91.53,Census,UNSD
Canada,124,Men,[65-69],65,69,90.95,Census,UNSD
Canada,124,Men,[70-74],70,74,90.07,Census,UNSD
Canada,124,Men,[75+],75,999,90.13,Census,UNSD
Canada,124,Women,[10-14],10,14,0.0,Census,UNSD
Canada,124,Women,[15-19],15,19,8.21,Census,UNSD
Canada,124,Women,[20-24],20,24,54.73,Census,UNSD
Canada,124,Women,[25-29],25,29,83.7,Census,UNSD
Canada,124,Women,[30-34],30,34,90.91,Census,UNSD
Canada,124,Women,[35-39],35,39,93.24,Census,UNSD
Canada,124,Women,[40-44],40,44,93.83,Census,UNSD
Canada,124,Women,[45-49],45,49,93.8,Census,UNSD
Canada,124,Women,[50-54],50,54,93.5,Census,UNSD
Canada,124,Women,[55-59],55,59,92.72,Census,UNSD
Canada,124,Women,[60-64],60,64,91.33,Census,UNSD
Canada,124,Women,[65-69],65,69,90.25,Census,UNSD
Canada,124,Women,[70-74],70,74,89.68,Census,UNSD
Canada,124,Women,[75+],75,999,89.42,Census,UNSD
Canada,124,Men,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Men,[15-19],15,19,1.55,Estimate,UNSD
Canada,124,Men,[20-24],20,24,30.56,Estimate,UNSD
Canada,124,Men,[25-29],25,29,71.92,Estimate,UNSD
Canada,124,Men,[30-34],30,34,86.75,Estimate,UNSD
Canada,124,Men,[35-39],35,39,91.0,Estimate,UNSD
Canada,124,Men,[40-44],40,44,92.02,Estimate,UNSD
Canada,124,Men,[45-49],45,49,91.98,Estimate,UNSD
Canada,124,Men,[50-54],50,54,91.8,Estimate,UNSD
Canada,124,Men,[55-59],55,59,92.2,Estimate,UNSD
Canada,124,Men,[60-64],60,64,91.83,Estimate,UNSD
Canada,124,Men,[65-69],65,69,91.19,Estimate,UNSD
Canada,124,Men,[70-74],70,74,90.51,Estimate,UNSD
Canada,124,Men,[75+],75,999,90.22,Estimate,UNSD
Canada,124,Women,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Women,[15-19],15,19,6.91,Estimate,UNSD
Canada,124,Women,[20-24],20,24,53.03,Estimate,UNSD
Canada,124,Women,[25-29],25,29,82.97,Estimate,UNSD
Canada,124,Women,[30-34],30,34,90.86,Estimate,UNSD
Canada,124,Women,[35-39],35,39,93.27,Estimate,UNSD
Canada,124,Women,[40-44],40,44,93.94,Estimate,UNSD
Canada,124,Women,[45-49],45,49,93.96,Estimate,UNSD
Canada,124,Women,[50-54],50,54,93.68,Estimate,UNSD
Canada,124,Women,[55-59],55,59,93.03,Estimate,UNSD
Canada,124,Women,[60-64],60,64,91.69,Estimate,UNSD
Canada,124,Women,[65-69],65,69,90.39,Estimate,UNSD
Canada,124,Women,[70-74],70,74,89.86,Estimate,UNSD
Canada,124,Women,[75+],75,999,89.41,Estimate,UNSD
Canada,124,Men,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Men,[15-19],15,19,1.04,Estimate,UNSD
Canada,124,Men,[20-24],20,24,25.99,Estimate,UNSD
Canada,124,Men,[25-29],25,29,68.89,Estimate,UNSD
Canada,124,Men,[30-34],30,34,86.19,Estimate,UNSD
Canada,124,Men,[35-39],35,39,90.97,Estimate,UNSD
Canada,124,Men,[40-44],40,44,92.48,Estimate,UNSD
Canada,124,Men,[45-49],45,49,92.43,Estimate,UNSD
Canada,124,Men,[50-54],50,54,92.22,Estimate,UNSD
Canada,124,Men,[55-59],55,59,92.37,Estimate,UNSD
Canada,124,Men,[60-64],60,64,92.26,Estimate,UNSD
Canada,124,Men,[65-69],65,69,91.76,Estimate,UNSD
Canada,124,Men,[70-74],70,74,91.26,Estimate,UNSD
Canada,124,Men,[75+],75,999,90.51,Estimate,UNSD
Canada,124,Women,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Women,[15-19],15,19,5.0,Estimate,UNSD
Canada,124,Women,[20-24],20,24,47.76,Estimate,UNSD
Canada,124,Women,[25-29],25,29,81.09,Estimate,UNSD
Canada,124,Women,[30-34],30,34,90.6,Estimate,UNSD
Canada,124,Women,[35-39],35,39,93.18,Estimate,UNSD
Canada,124,Women,[40-44],40,44,94.11,Estimate,UNSD
Canada,124,Women,[45-49],45,49,94.15,Estimate,UNSD
Canada,124,Women,[50-54],50,54,94.0,Estimate,UNSD
Canada,124,Women,[55-59],55,59,93.49,Estimate,UNSD
Canada,124,Women,[60-64],60,64,92.29,Estimate,UNSD
Canada,124,Women,[65-69],65,69,91.0,Estimate,UNSD
Canada,124,Women,[70-74],70,74,90.05,Estimate,UNSD
Canada,124,Women,[75+],75,999,89.55,Estimate,UNSD
Canada,124,Men,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Men,[15-19],15,19,0.88,Estimate,UNSD
Canada,124,Men,[20-24],20,24,23.87,Estimate,UNSD
Canada,124,Men,[25-29],25,29,66.8,Estimate,UNSD
Canada,124,Men,[30-34],30,34,85.82,Estimate,UNSD
Canada,124,Men,[35-39],35,39,90.87,Estimate,UNSD
Canada,124,Men,[40-44],40,44,92.57,Estimate,UNSD
Canada,124,Men,[45-49],45,49,92.65,Estimate,UNSD
Canada,124,Men,[50-54],50,54,92.38,Estimate,UNSD
Canada,124,Men,[55-59],55,59,92.43,Estimate,UNSD
Canada,124,Men,[60-64],60,64,92.55,Estimate,UNSD
Canada,124,Men,[65-69],65,69,92.06,Estimate,UNSD
Canada,124,Men,[70-74],70,74,91.54,Estimate,UNSD
Canada,124,Men,[75+],75,999,90.67,Estimate,UNSD
Canada,124,Women,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Women,[15-19],15,19,4.4,Estimate,UNSD
Canada,124,Women,[20-24],20,24,44.82,Estimate,UNSD
Canada,124,Women,[25-29],25,29,79.82,Estimate,UNSD
Canada,124,Women,[30-34],30,34,90.44,Estimate,UNSD
Canada,124,Women,[35-39],35,39,93.09,Estimate,UNSD
Canada,124,Women,[40-44],40,44,94.14,Estimate,UNSD
Canada,124,Women,[45-49],45,49,94.28,Estimate,UNSD
Canada,124,Women,[50-54],50,54,94.1,Estimate,UNSD
Canada,124,Women,[55-59],55,59,93.67,Estimate,UNSD
Canada,124,Women,[60-64],60,64,92.66,Estimate,UNSD
Canada,124,Women,[65-69],65,69,91.28,Estimate,UNSD
Canada,124,Women,[70-74],70,74,90.24,Estimate,UNSD
Canada,124,Women,[75+],75,999,89.51,Estimate,UNSD
Canada,124,Men,[10-14],10,14,0.0,Census,UNSD
Canada,124,Men,[15-19],15,19,1.58,Census,UNSD
Canada,124,Men,[20-24],20,24,28.08,Census,UNSD
Canada,124,Men,[25-29],25,29,68.0,Census,UNSD
Canada,124,Men,[30-34],30,34,85.03,Census,UNSD
Canada,124,Men,[35-39],35,39,90.66,Census,UNSD
Canada,124,Men,[40-44],40,44,92.23,Census,UNSD
Canada,124,Men,[45-49],45,49,92.54,Census,UNSD
Canada,124,Men,[50-54],50,54,92.17,Census,UNSD
Canada,124,Men,[55-59],55,59,92.16,Census,UNSD
Canada,124,Men,[60-64],60,64,92.44,Census,UNSD
Canada,124,Men,[65-69],65,69,92.01,Census,UNSD
Canada,124,Men,[70-74],70,74,91.56,Census,UNSD
Canada,124,Men,[75+],75,999,90.86,Census,UNSD
Canada,124,Women,[10-14],10,14,0.0,Census,UNSD
Canada,124,Women,[15-19],15,19,6.65,Census,UNSD
Canada,124,Women,[20-24],20,24,48.88,Census,UNSD
Canada,124,Women,[25-29],25,29,80.03,Census,UNSD
Canada,124,Women,[30-34],30,34,89.54,Census,UNSD
Canada,124,Women,[35-39],35,39,92.69,Census,UNSD
Canada,124,Women,[40-44],40,44,93.9,Census,UNSD
Canada,124,Women,[45-49],45,49,94.22,Census,UNSD
Canada,124,Women,[50-54],50,54,93.97,Census,UNSD
Canada,124,Women,[55-59],55,59,93.71,Census,UNSD
Canada,124,Women,[60-64],60,64,92.87,Census,UNSD
Canada,124,Women,[65-69],65,69,91.49,Census,UNSD
Canada,124,Women,[70-74],70,74,90.35,Census,UNSD
Canada,124,Women,[75+],75,999,89.73,Census,UNSD
Canada,124,Men,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Men,[15-19],15,19,1.57,Estimate,UNSD
Canada,124,Men,[20-24],20,24,26.62,Estimate,UNSD
Canada,124,Men,[25-29],25,29,66.47,Estimate,UNSD
Canada,124,Men,[30-34],30,34,84.09,Estimate,UNSD
Canada,124,Men,[35-39],35,39,90.19,Estimate,UNSD
Canada,124,Men,[40-44],40,44,92.12,Estimate,UNSD
Canada,124,Men,[45-49],45,49,92.6,Estimate,UNSD
Canada,124,Men,[50-54],50,54,92.3,Estimate,UNSD
Canada,124,Men,[55-59],55,59,92.23,Estimate,UNSD
Canada,124,Men,[60-64],60,64,92.48,Estimate,UNSD
Canada,124,Men,[65-69],65,69,92.19,Estimate,UNSD
Canada,124,Men,[70-74],70,74,91.75,Estimate,UNSD
Canada,124,Men,[75+],75,999,91.06,Estimate,UNSD
Canada,124,Women,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Women,[15-19],15,19,6.48,Estimate,UNSD
Canada,124,Women,[20-24],20,24,47.08,Estimate,UNSD
Canada,124,Women,[25-29],25,29,78.89,Estimate,UNSD
Canada,124,Women,[30-34],30,34,88.96,Estimate,UNSD
Canada,124,Women,[35-39],35,39,92.4,Estimate,UNSD
Canada,124,Women,[40-44],40,44,93.77,Estimate,UNSD
Canada,124,Women,[45-49],45,49,94.22,Estimate,UNSD
Canada,124,Women,[50-54],50,54,94.05,Estimate,UNSD
Canada,124,Women,[55-59],55,59,93.79,Estimate,UNSD
Canada,124,Women,[60-64],60,64,93.12,Estimate,UNSD
Canada,124,Women,[65-69],65,69,91.78,Estimate,UNSD
Canada,124,Women,[70-74],70,74,90.59,Estimate,UNSD
Canada,124,Women,[75+],75,999,89.75,Estimate,UNSD
Canada,124,Men,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Men,[15-19],15,19,1.54,Estimate,UNSD
Canada,124,Men,[20-24],20,24,25.1,Estimate,UNSD
Canada,124,Men,[25-29],25,29,64.98,Estimate,UNSD
Canada,124,Men,[30-34],30,34,83.17,Estimate,UNSD
Canada,124,Men,[35-39],35,39,89.74,Estimate,UNSD
Canada,124,Men,[40-44],40,44,92.03,Estimate,UNSD
Canada,124,Men,[45-49],45,49,92.67,Estimate,UNSD
Canada,124,Men,[50-54],50,54,92.48,Estimate,UNSD
Canada,124,Men,[55-59],55,59,92.32,Estimate,UNSD
Canada,124,Men,[60-64],60,64,92.51,Estimate,UNSD
Canada,124,Men,[65-69],65,69,92.38,Estimate,UNSD
Canada,124,Men,[70-74],70,74,91.94,Estimate,UNSD
Canada,124,Men,[75+],75,999,91.24,Estimate,UNSD
Canada,124,Women,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Women,[15-19],15,19,3.33,Estimate,UNSD
Canada,124,Women,[20-24],20,24,37.57,Estimate,UNSD
Canada,124,Women,[25-29],25,29,73.02,Estimate,UNSD
Canada,124,Women,[30-34],30,34,86.09,Estimate,UNSD
Canada,124,Women,[35-39],35,39,90.95,Estimate,UNSD
Canada,124,Women,[40-44],40,44,93.16,Estimate,UNSD
Canada,124,Women,[45-49],45,49,94.14,Estimate,UNSD
Canada,124,Women,[50-54],50,54,94.47,Estimate,UNSD
Canada,124,Women,[55-59],55,59,94.27,Estimate,UNSD
Canada,124,Women,[60-64],60,64,93.97,Estimate,UNSD
Canada,124,Women,[65-69],65,69,93.28,Estimate,UNSD
Canada,124,Women,[70-74],70,74,91.88,Estimate,UNSD
Canada,124,Women,[75+],75,999,90.17,Estimate,UNSD
Canada,124,Men,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Men,[15-19],15,19,1.47,Estimate,UNSD
Canada,124,Men,[20-24],20,24,23.64,Estimate,UNSD
Canada,124,Men,[25-29],25,29,63.49,Estimate,UNSD
Canada,124,Men,[30-34],30,34,82.23,Estimate,UNSD
Canada,124,Men,[35-39],35,39,89.33,Estimate,UNSD
Canada,124,Men,[40-44],40,44,91.92,Estimate,UNSD
Canada,124,Men,[45-49],45,49,92.72,Estimate,UNSD
Canada,124,Men,[50-54],50,54,92.62,Estimate,UNSD
Canada,124,Men,[55-59],55,59,92.42,Estimate,UNSD
Canada,124,Men,[60-64],60,64,92.58,Estimate,UNSD
Canada,124,Men,[65-69],65,69,92.56,Estimate,UNSD
Canada,124,Men,[70-74],70,74,92.15,Estimate,UNSD
Canada,124,Men,[75+],75,999,91.38,Estimate,UNSD
Canada,124,Women,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Women,[15-19],15,19,5.76,Estimate,UNSD
Canada,124,Women,[20-24],20,24,43.31,Estimate,UNSD
Canada,124,Women,[25-29],25,29,76.6,Estimate,UNSD
Canada,124,Women,[30-34],30,34,87.78,Estimate,UNSD
Canada,124,Women,[35-39],35,39,91.85,Estimate,UNSD
Canada,124,Women,[40-44],40,44,93.54,Estimate,UNSD
Canada,124,Women,[45-49],45,49,94.21,Estimate,UNSD
Canada,124,Women,[50-54],50,54,94.24,Estimate,UNSD
Canada,124,Women,[55-59],55,59,93.96,Estimate,UNSD
Canada,124,Women,[60-64],60,64,93.49,Estimate,UNSD
Canada,124,Women,[65-69],65,69,92.33,Estimate,UNSD
Canada,124,Women,[70-74],70,74,91.08,Estimate,UNSD
Canada,124,Women,[75+],75,999,89.95,Estimate,UNSD
Canada,124,Men,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Men,[15-19],15,19,1.36,Estimate,UNSD
Canada,124,Men,[20-24],20,24,22.2,Estimate,UNSD
Canada,124,Men,[25-29],25,29,61.94,Estimate,UNSD
Canada,124,Men,[30-34],30,34,81.3,Estimate,UNSD
Canada,124,Men,[35-39],35,39,88.94,Estimate,UNSD
Canada,124,Men,[40-44],40,44,91.83,Estimate,UNSD
Canada,124,Men,[45-49],45,49,92.76,Estimate,UNSD
Canada,124,Men,[50-54],50,54,92.77,Estimate,UNSD
Canada,124,Men,[55-59],55,59,92.49,Estimate,UNSD
Canada,124,Men,[60-64],60,64,92.6,Estimate,UNSD
Canada,124,Men,[65-69],65,69,92.72,Estimate,UNSD
Canada,124,Men,[70-74],70,74,92.38,Estimate,UNSD
Canada,124,Men,[75+],75,999,91.65,Estimate,UNSD
Canada,124,Women,[10-14],10,14,0.0,Estimate,UNSD
Canada,124,Women,[15-19],15,19,5.2,Estimate,UNSD
Canada,124,Women,[20-24],20,24,41.49,Estimate,UNSD
Canada,124,Women,[25-29],25,29,75.44,Estimate,UNSD
Canada,124,Women,[30-34],30,34,87.21,Estimate,UNSD
Canada,124,Women,[35-39],35,39,91.6,Estimate,UNSD
Canada,124,Women,[40-44],40,44,93.42,Estimate,UNSD
Canada,124,Women,[45-49],45,49,94.2,Estimate,UNSD
Canada,124,Women,[50-54],50,54,94.33,Estimate,UNSD
Canada,124,Women,[55-59],55,59,94.07,Estimate,UNSD
Canada,124,Women,[60-64],60,64,93.65,Estimate,UNSD
Canada,124,Women,[65-69],65,69,92.66,Estimate,UNSD
Canada,124,Women,[70-74],70,74,91.34,Estimate,UNSD
Canada,124,Women,[75+],75,999,89.98,Estimate,UNSD
Canada,124,Men,[10-14],10,14,0.0,Census,UNSD
Canada,124,Men,[15-19],15,19,1.28,Census,UNSD
Canada,124,Men,[20-24],20,24,20.84,Census,UNSD
Canada,124,Men,[25-29],25,29,60.41,Census,UNSD
Canada,124,Men,[30-34],30,34,80.41,Census,UNSD
Canada,124,Men,[35-39],35,39,88.56,Census,UNSD
Canada,124,Men,[40-44],40,44,91.74,Census,UNSD
Canada,124,Men,[45-49],45,49,92.82,Census,UNSD
