country,isocode,sex,agegroup,age_start,ageend,data_value,dataprocess,datacatalogshortname,data_source
Germany,276,Women,[40-44],40,44,81.44,Census,1987 Census,IPUMS
Germany,276,Women,[45-49],45,49,81.33,Census,1987 Census,IPUMS
Germany,276,Women,[50-54],50,54,79.41,Census,1987 Census,IPUMS
Germany,276,Women,[55-59],55,59,73.44,Census,1987 Census,IPUMS
Germany,276,Women,[60-64],60,64,62.75,Census,1987 Census,IPUMS
Germany,276,Women,[65-69],65,69,49.07,Census,1987 Census,IPUMS
Germany,276,Women,[70-74],70,74,33.45,Census,1987 Census,IPUMS
Germany,276,Women,[75+],75,999,16.35,Census,1987 Census,IPUMS
Germany,276,Men,[10-14],10,14,0.0,Estimate,1990 Estimate,UNSD
Germany,276,Men,[15-19],15,19,0.24,Estimate,1990 Estimate,UNSD
Germany,276,Men,[20-24],20,24,10.07,Estimate,1990 Estimate,UNSD
Germany,276,Men,[25-29],25,29,39.91,Estimate,1990 Estimate,UNSD
Germany,276,Men,[30-34],30,34,64.08,Estimate,1990 Estimate,UNSD
Germany,276,Men,[35-39],35,39,74.28,Estimate,1990 Estimate,UNSD
Germany,276,Men,[40-44],40,44,78.92,Estimate,1990 Estimate,UNSD
Germany,276,Men,[45-49],45,49,80.64,Estimate,1990 Estimate,UNSD
Germany,276,Men,[50-54],50,54,82.93,Estimate,1990 Estimate,UNSD
Germany,276,Men,[55-59],55,59,85.5,Estimate,1990 Estimate,UNSD
Germany,276,Men,[60-64],60,64,86.68,Estimate,1990 Estimate,UNSD
Germany,276,Men,[65-69],65,69,85.69,Estimate,1990 Estimate,UNSD
Germany,276,Men,[70-74],70,74,82.71,Estimate,1990 Estimate,UNSD
Germany,276,Men,[75+],75,999,65.04,Estimate,1990 Estimate,UNSD
Germany,276,Women,[10-14],10,14,0.0,Estimate,1990 Estimate,UNSD
Germany,276,Women,[15-19],15,19,2.19,Estimate,1990 Estimate,UNSD
Germany,276,Women,[20-24],20,24,24.54,Estimate,1990 Estimate,UNSD
Germany,276,Women,[25-29],25,29,58.61,Estimate,1990 Estimate,UNSD
Germany,276,Women,[30-34],30,34,74.82,Estimate,1990 Estimate,UNSD
Germany,276,Women,[35-39],35,39,79.26,Estimate,1990 Estimate,UNSD
Germany,276,Women,[40-44],40,44,80.53,Estimate,1990 Estimate,UNSD
Germany,276,Women,[45-49],45,49,80.12,Estimate,1990 Estimate,UNSD
Germany,276,Women,[50-54],50,54,79.14,Estimate,1990 Estimate,UNSD
Germany,276,Women,[55-59],55,59,74.68,Estimate,1990 Estimate,UNSD
Germany,276,Women,[60-64],60,64,65.57,Estimate,1990 Estimate,UNSD
Germany,276,Women,[65-69],65,69,51.48,Estimate,1990 Estimate,UNSD
Germany,276,Women,[70-74],70,74,36.54,Estimate,1990 Estimate,UNSD
Germany,276,Women,[75+],75,999,15.93,Estimate,1990 Estimate,UNSD
Germany,276,Men,[10-14],10,14,0.0,Estimate,1991 Estimate,UNSD
Germany,276,Men,[15-19],15,19,0.21,Estimate,1991 Estimate,UNSD
Germany,276,Men,[20-24],20,24,8.86,Estimate,1991 Estimate,UNSD
Germany,276,Men,[25-29],25,29,37.62,Estimate,1991 Estimate,UNSD
Germany,276,Men,[30-34],30,34,62.75,Estimate,1991 Estimate,UNSD
Germany,276,Men,[35-39],35,39,73.64,Estimate,1991 Estimate,UNSD
Germany,276,Men,[40-44],40,44,78.54,Estimate,1991 Estimate,UNSD
Germany,276,Men,[45-49],45,49,80.35,Estimate,1991 Estimate,UNSD
Germany,276,Men,[50-54],50,54,82.41,Estimate,1991 Estimate,UNSD
Germany,276,Men,[55-59],55,59,84.95,Estimate,1991 Estimate,UNSD
Germany,276,Men,[60-64],60,64,86.41,Estimate,1991 Estimate,UNSD
Germany,276,Men,[65-69],65,69,85.57,Estimate,1991 Estimate,UNSD
Germany,276,Men,[70-74],70,74,82.86,Estimate,1991 Estimate,UNSD
Germany,276,Men,[75+],75,999,64.69,Estimate,1991 Estimate,UNSD
Germany,276,Women,[10-14],10,14,0.0,Estimate,1991 Estimate,UNSD
Germany,276,Women,[15-19],15,19,1.95,Estimate,1991 Estimate,UNSD
Germany,276,Women,[20-24],20,24,22.61,Estimate,1991 Estimate,UNSD
Germany,276,Women,[25-29],25,29,56.63,Estimate,1991 Estimate,UNSD
Germany,276,Women,[30-34],30,34,74.04,Estimate,1991 Estimate,UNSD
Germany,276,Women,[35-39],35,39,78.86,Estimate,1991 Estimate,UNSD
Germany,276,Women,[40-44],40,44,80.17,Estimate,1991 Estimate,UNSD
Germany,276,Women,[45-49],45,49,79.87,Estimate,1991 Estimate,UNSD
Germany,276,Women,[50-54],50,54,79.04,Estimate,1991 Estimate,UNSD
Germany,276,Women,[55-59],55,59,75.06,Estimate,1991 Estimate,UNSD
Germany,276,Women,[60-64],60,64,66.4,Estimate,1991 Estimate,UNSD
Germany,276,Women,[65-69],65,69,52.97,Estimate,1991 Estimate,UNSD
Germany,276,Women,[70-74],70,74,37.86,Estimate,1991 Estimate,UNSD
Germany,276,Women,[75+],75,999,15.49,Estimate,1991 Estimate,UNSD
Germany,276,Men,[10-14],10,14,0.0,Estimate,1992 Estimate,UNSD
Germany,276,Men,[15-19],15,19,0.22,Estimate,1992 Estimate,UNSD
Germany,276,Men,[20-24],20,24,8.19,Estimate,1992 Estimate,UNSD
Germany,276,Men,[25-29],25,29,35.33,Estimate,1992 Estimate,UNSD
Germany,276,Men,[30-34],30,34,61.31,Estimate,1992 Estimate,UNSD
Germany,276,Men,[35-39],35,39,72.87,Estimate,1992 Estimate,UNSD
Germany,276,Men,[40-44],40,44,77.97,Estimate,1992 Estimate,UNSD
Germany,276,Men,[45-49],45,49,80.21,Estimate,1992 Estimate,UNSD
Germany,276,Men,[50-54],50,54,81.98,Estimate,1992 Estimate,UNSD
Germany,276,Men,[55-59],55,59,84.47,Estimate,1992 Estimate,UNSD
Germany,276,Men,[60-64],60,64,86.03,Estimate,1992 Estimate,UNSD
Germany,276,Men,[65-69],65,69,85.43,Estimate,1992 Estimate,UNSD
Germany,276,Men,[70-74],70,74,82.71,Estimate,1992 Estimate,UNSD
Germany,276,Men,[75+],75,999,64.11,Estimate,1992 Estimate,UNSD
Germany,276,Women,[10-14],10,14,0.0,Estimate,1992 Estimate,UNSD
Germany,276,Women,[15-19],15,19,1.88,Estimate,1992 Estimate,UNSD
Germany,276,Women,[20-24],20,24,21.31,Estimate,1992 Estimate,UNSD
Germany,276,Women,[25-29],25,29,54.53,Estimate,1992 Estimate,UNSD
Germany,276,Women,[30-34],30,34,73.19,Estimate,1992 Estimate,UNSD
Germany,276,Women,[35-39],35,39,78.4,Estimate,1992 Estimate,UNSD
Germany,276,Women,[40-44],40,44,79.82,Estimate,1992 Estimate,UNSD
Germany,276,Women,[45-49],45,49,79.76,Estimate,1992 Estimate,UNSD
Germany,276,Women,[50-54],50,54,78.82,Estimate,1992 Estimate,UNSD
Germany,276,Women,[55-59],55,59,75.26,Estimate,1992 Estimate,UNSD
Germany,276,Women,[60-64],60,64,66.99,Estimate,1992 Estimate,UNSD
Germany,276,Women,[65-69],65,69,54.27,Estimate,1992 Estimate,UNSD
Germany,276,Women,[70-74],70,74,38.58,Estimate,1992 Estimate,UNSD
Germany,276,Women,[75+],75,999,15.0,Estimate,1992 Estimate,UNSD
Germany,276,Men,[10-14],10,14,0.0,Estimate,1993 Estimate,UNSD
Germany,276,Men,[15-19],15,19,0.19,Estimate,1993 Estimate,UNSD
Germany,276,Men,[20-24],20,24,7.42,Estimate,1993 Estimate,UNSD
Germany,276,Men,[25-29],25,29,32.72,Estimate,1993 Estimate,UNSD
Germany,276,Men,[30-34],30,34,59.58,Estimate,1993 Estimate,UNSD
Germany,276,Men,[35-39],35,39,71.82,Estimate,1993 Estimate,UNSD
Germany,276,Men,[40-44],40,44,77.2,Estimate,1993 Estimate,UNSD
Germany,276,Men,[45-49],45,49,79.85,Estimate,1993 Estimate,UNSD
Germany,276,Men,[50-54],50,54,81.51,Estimate,1993 Estimate,UNSD
Germany,276,Men,[55-59],55,59,83.93,Estimate,1993 Estimate,UNSD
Germany,276,Men,[60-64],60,64,85.66,Estimate,1993 Estimate,UNSD
Germany,276,Men,[65-69],65,69,85.23,Estimate,1993 Estimate,UNSD
Germany,276,Men,[70-74],70,74,82.41,Estimate,1993 Estimate,UNSD
Germany,276,Men,[75+],75,999,63.6,Estimate,1993 Estimate,UNSD
Germany,276,Women,[10-14],10,14,0.0,Estimate,1993 Estimate,UNSD
Germany,276,Women,[15-19],15,19,1.68,Estimate,1993 Estimate,UNSD
Germany,276,Women,[20-24],20,24,19.98,Estimate,1993 Estimate,UNSD
Germany,276,Women,[25-29],25,29,52.1,Estimate,1993 Estimate,UNSD
Germany,276,Women,[30-34],30,34,72.04,Estimate,1993 Estimate,UNSD
Germany,276,Women,[35-39],35,39,77.88,Estimate,1993 Estimate,UNSD
Germany,276,Women,[40-44],40,44,79.39,Estimate,1993 Estimate,UNSD
Germany,276,Women,[45-49],45,49,79.51,Estimate,1993 Estimate,UNSD
Germany,276,Women,[50-54],50,54,78.58,Estimate,1993 Estimate,UNSD
Germany,276,Women,[55-59],55,59,75.39,Estimate,1993 Estimate,UNSD
Germany,276,Women,[60-64],60,64,67.53,Estimate,1993 Estimate,UNSD
Germany,276,Women,[65-69],65,69,55.41,Estimate,1993 Estimate,UNSD
Germany,276,Women,[70-74],70,74,39.16,Estimate,1993 Estimate,UNSD
Germany,276,Women,[75+],75,999,14.53,Estimate,1993 Estimate,UNSD
Germany,276,Men,[10-14],10,14,0.0,Estimate,1994 Estimate,UNSD
Germany,276,Men,[15-19],15,19,0.15,Estimate,1994 Estimate,UNSD
Germany,276,Men,[20-24],20,24,6.68,Estimate,1994 Estimate,UNSD
Germany,276,Men,[25-29],25,29,30.39,Estimate,1994 Estimate,UNSD
Germany,276,Men,[30-34],30,34,57.59,Estimate,1994 Estimate,UNSD
Germany,276,Men,[35-39],35,39,70.75,Estimate,1994 Estimate,UNSD
Germany,276,Men,[40-44],40,44,76.37,Estimate,1994 Estimate,UNSD
Germany,276,Men,[45-49],45,49,79.39,Estimate,1994 Estimate,UNSD
Germany,276,Men,[50-54],50,54,81.06,Estimate,1994 Estimate,UNSD
Germany,276,Men,[55-59],55,59,83.37,Estimate,1994 Estimate,UNSD
Germany,276,Men,[60-64],60,64,85.25,Estimate,1994 Estimate,UNSD
Germany,276,Men,[65-69],65,69,85.01,Estimate,1994 Estimate,UNSD
Germany,276,Men,[70-74],70,74,82.18,Estimate,1994 Estimate,UNSD
Germany,276,Men,[75+],75,999,63.83,Estimate,1994 Estimate,UNSD
Germany,276,Women,[10-14],10,14,0.0,Estimate,1994 Estimate,UNSD
Germany,276,Women,[15-19],15,19,1.49,Estimate,1994 Estimate,UNSD
Germany,276,Women,[20-24],20,24,18.59,Estimate,1994 Estimate,UNSD
Germany,276,Women,[25-29],25,29,49.7,Estimate,1994 Estimate,UNSD
Germany,276,Women,[30-34],30,34,70.72,Estimate,1994 Estimate,UNSD
Germany,276,Women,[35-39],35,39,77.23,Estimate,1994 Estimate,UNSD
Germany,276,Women,[40-44],40,44,78.86,Estimate,1994 Estimate,UNSD
Germany,276,Women,[45-49],45,49,79.23,Estimate,1994 Estimate,UNSD
Germany,276,Women,[50-54],50,54,78.32,Estimate,1994 Estimate,UNSD
Germany,276,Women,[55-59],55,59,75.55,Estimate,1994 Estimate,UNSD
Germany,276,Women,[60-64],60,64,68.2,Estimate,1994 Estimate,UNSD
Germany,276,Women,[65-69],65,69,56.42,Estimate,1994 Estimate,UNSD
Germany,276,Women,[70-74],70,74,40.13,Estimate,1994 Estimate,UNSD
Germany,276,Women,[75+],75,999,14.82,Estimate,1994 Estimate,UNSD
Germany,276,Men,[15-19],15,19,0.02,Estimate,2001 Estimate,UNSD
Germany,276,Men,[20-24],20,24,2.6,Estimate,2001 Estimate,UNSD
Germany,276,Men,[25-29],25,29,23.96,Estimate,2001 Estimate,UNSD
Germany,276,Men,[30-34],30,34,49.82,Estimate,2001 Estimate,UNSD
Germany,276,Men,[35-39],35,39,63.39,Estimate,2001 Estimate,UNSD
Germany,276,Men,[40-44],40,44,67.16,Estimate,2001 Estimate,UNSD
Germany,276,Men,[45-49],45,49,72.46,Estimate,2001 Estimate,UNSD
Germany,276,Men,[50-54],50,54,76.86,Estimate,2001 Estimate,UNSD
Germany,276,Men,[55-59],55,59,88.27,Estimate,2001 Estimate,UNSD
Germany,276,Men,[60-64],60,64,86.13,Estimate,2001 Estimate,UNSD
Germany,276,Men,[65-69],65,69,80.3,Estimate,2001 Estimate,UNSD
Germany,276,Men,[70-74],70,74,78.9,Estimate,2001 Estimate,UNSD
Germany,276,Men,[75+],75,999,69.49,Estimate,2001 Estimate,UNSD
Germany,276,Women,[10-14],10,14,0.0,Estimate,2001 Estimate,UNSD
Germany,276,Women,[15-19],15,19,0.27,Estimate,2001 Estimate,UNSD
Germany,276,Women,[20-24],20,24,8.56,Estimate,2001 Estimate,UNSD
Germany,276,Women,[25-29],25,29,36.66,Estimate,2001 Estimate,UNSD
Germany,276,Women,[30-34],30,34,55.95,Estimate,2001 Estimate,UNSD
Germany,276,Women,[35-39],35,39,63.99,Estimate,2001 Estimate,UNSD
Germany,276,Women,[40-44],40,44,68.53,Estimate,2001 Estimate,UNSD
Germany,276,Women,[45-49],45,49,82.27,Estimate,2001 Estimate,UNSD
Germany,276,Women,[50-54],50,54,72.03,Estimate,2001 Estimate,UNSD
Germany,276,Women,[55-59],55,59,80.22,Estimate,2001 Estimate,UNSD
Germany,276,Women,[60-64],60,64,68.88,Estimate,2001 Estimate,UNSD
Germany,276,Women,[65-69],65,69,65.35,Estimate,2001 Estimate,UNSD
Germany,276,Women,[70-74],70,74,50.64,Estimate,2001 Estimate,UNSD
Germany,276,Women,[75+],75,999,25.08,Estimate,2001 Estimate,UNSD
Germany,276,Men,[10-14],10,14,0.0,Estimate,2004 Estimate,UNSD
Germany,276,Men,[15-19],15,19,0.08,Estimate,2004 Estimate,UNSD
Germany,276,Men,[20-24],20,24,3.94,Estimate,2004 Estimate,UNSD
Germany,276,Men,[25-29],25,29,18.7,Estimate,2004 Estimate,UNSD
Germany,276,Men,[30-34],30,34,38.45,Estimate,2004 Estimate,UNSD
Germany,276,Men,[35-39],35,39,52.49,Estimate,2004 Estimate,UNSD
Germany,276,Men,[40-44],40,44,61.75,Estimate,2004 Estimate,UNSD
Germany,276,Men,[45-49],45,49,68.45,Estimate,2004 Estimate,UNSD
Germany,276,Men,[50-54],50,54,73.56,Estimate,2004 Estimate,UNSD
Germany,276,Men,[55-59],55,59,77.21,Estimate,2004 Estimate,UNSD
Germany,276,Men,[60-64],60,64,79.49,Estimate,2004 Estimate,UNSD
Germany,276,Men,[65-69],65,69,81.12,Estimate,2004 Estimate,UNSD
Germany,276,Men,[70-74],70,74,80.36,Estimate,2004 Estimate,UNSD
Germany,276,Men,[75+],75,999,68.21,Estimate,2004 Estimate,UNSD
Germany,276,Women,[10-14],10,14,0.0,Estimate,2004 Estimate,UNSD
Germany,276,Women,[15-19],15,19,0.69,Estimate,2004 Estimate,UNSD
Germany,276,Women,[20-24],20,24,10.92,Estimate,2004 Estimate,UNSD
Germany,276,Women,[25-29],25,29,32.66,Estimate,2004 Estimate,UNSD
Germany,276,Women,[30-34],30,34,52.53,Estimate,2004 Estimate,UNSD
Germany,276,Women,[35-39],35,39,62.81,Estimate,2004 Estimate,UNSD
Germany,276,Women,[40-44],40,44,68.46,Estimate,2004 Estimate,UNSD
Germany,276,Women,[45-49],45,49,72.12,Estimate,2004 Estimate,UNSD
Germany,276,Women,[50-54],50,54,73.74,Estimate,2004 Estimate,UNSD
Germany,276,Women,[55-59],55,59,73.61,Estimate,2004 Estimate,UNSD
Germany,276,Women,[60-64],60,64,70.87,Estimate,2004 Estimate,UNSD
Germany,276,Women,[65-69],65,69,64.22,Estimate,2004 Estimate,UNSD
Germany,276,Women,[70-74],70,74,52.07,Estimate,2004 Estimate,UNSD
Germany,276,Women,[75+],75,999,24.38,Estimate,2004 Estimate,UNSD
Germany,276,Men,[10-14],10,14,0.0,Estimate,2006 Estimate,UNSD
Germany,276,Men,[15-19],15,19,0.07,Estimate,2006 Estimate,UNSD
Germany,276,Men,[20-24],20,24,3.24,Estimate,2006 Estimate,UNSD
Germany,276,Men,[25-29],25,29,16.96,Estimate,2006 Estimate,UNSD
Germany,276,Men,[30-34],30,34,36.78,Estimate,2006 Estimate,UNSD
Germany,276,Men,[35-39],35,39,49.62,Estimate,2006 Estimate,UNSD
Germany,276,Men,[40-44],40,44,58.63,Estimate,2006 Estimate,UNSD
Germany,276,Men,[45-49],45,49,65.18,Estimate,2006 Estimate,UNSD
Germany,276,Men,[50-54],50,54,71.05,Estimate,2006 Estimate,UNSD
Germany,276,Men,[55-59],55,59,75.61,Estimate,2006 Estimate,UNSD
Germany,276,Men,[60-64],60,64,78.13,Estimate,2006 Estimate,UNSD
Germany,276,Men,[65-69],65,69,79.94,Estimate,2006 Estimate,UNSD
Germany,276,Men,[70-74],70,74,79.84,Estimate,2006 Estimate,UNSD
Germany,276,Men,[75+],75,999,68.33,Estimate,2006 Estimate,UNSD
Germany,276,Women,[10-14],10,14,0.0,Estimate,2006 Estimate,UNSD
Germany,276,Women,[15-19],15,19,0.53,Estimate,2006 Estimate,UNSD
Germany,276,Women,[20-24],20,24,9.25,Estimate,2006 Estimate,UNSD
Germany,276,Women,[25-29],25,29,30.3,Estimate,2006 Estimate,UNSD
Germany,276,Women,[30-34],30,34,50.16,Estimate,2006 Estimate,UNSD
Germany,276,Women,[35-39],35,39,59.98,Estimate,2006 Estimate,UNSD
Germany,276,Women,[40-44],40,44,65.56,Estimate,2006 Estimate,UNSD
Germany,276,Women,[45-49],45,49,69.66,Estimate,2006 Estimate,UNSD
Germany,276,Women,[50-54],50,54,72.13,Estimate,2006 Estimate,UNSD
Germany,276,Women,[55-59],55,59,72.6,Estimate,2006 Estimate,UNSD
Germany,276,Women,[60-64],60,64,70.42,Estimate,2006 Estimate,UNSD
Germany,276,Women,[65-69],65,69,65.03,Estimate,2006 Estimate,UNSD
Germany,276,Women,[70-74],70,74,54.18,Estimate,2006 Estimate,UNSD
Germany,276,Women,[75+],75,999,26.22,Estimate,2006 Estimate,UNSD
Germany,276,Men,[20-24],20,24,30.99,Survey,2008 GGS,GGS
Germany,276,Men,[25-29],25,29,38.26,Survey,2008 GGS,GGS
Germany,276,Men,[30-34],30,34,72.5,Survey,2008 GGS,GGS
Germany,276,Men,[35-39],35,39,78.32,Survey,2008 GGS,GGS
Germany,276,Men,[40-44],40,44,74.86,Survey,2008 GGS,GGS
Germany,276,Men,[45-49],45,49,82.32,Survey,2008 GGS,GGS
Germany,276,Women,[20-24],20,24,15.69,Survey,2008 GGS,GGS
Germany,276,Women,[25-29],25,29,71.77,Survey,2008 GGS,GGS
Germany,276,Women,[30-34],30,34,81.15,Survey,2008 GGS,GGS
Germany,276,Women,[35-39],35,39,81.94,Survey,2008 GGS,GGS
Germany,276,Women,[40-44],40,44,84.12,Survey,2008 GGS,GGS
Germany,276,Women,[45-49],45,49,83.44,Survey,2008 GGS,GGS
Germany,276,Men,[15-19],15,19,0.55,Census,2011 Census,Eurostat
Germany,276,Men,[20-24],20,24,10.97,Census,2011 Census,Eurostat
Germany,276,Men,[25-29],25,29,35.83,Census,2011 Census,Eurostat
Germany,276,Men,[30-34],30,34,57.39,Census,2011 Census,Eurostat
Germany,276,Men,[35-39],35,39,68.75,Census,2011 Census,Eurostat
Germany,276,Men,[40-44],40,44,72.2,Census,2011 Census,Eurostat
Germany,276,Men,[45-49],45,49,73.59,Census,2011 Census,Eurostat
Germany,276,Men,[50-54],50,54,75.84,Census,2011 Census,Eurostat
Germany,276,Men,[55-59],55,59,79.14,Census,2011 Census,Eurostat
Germany,276,Men,[60-64],60,64,82.14,Census,2011 Census,Eurostat
Germany,276,Men,[65-69],65,69,83.31,Census,2011 Census,Eurostat
Germany,276,Men,[70-74],70,74,83.16,Census,2011 Census,Eurostat
Germany,276,Men,[75+],75,999,74.9,Census,2011 Census,Eurostat
Germany,276,Women,[15-19],15,19,2.04,Census,2011 Census,Eurostat
Germany,276,Women,[20-24],20,24,22.82,Census,2011 Census,Eurostat
Germany,276,Women,[25-29],25,29,52.78,Census,2011 Census,Eurostat
Germany,276,Women,[30-34],30,34,69.69,Census,2011 Census,Eurostat
Germany,276,Women,[35-39],35,39,76.16,Census,2011 Census,Eurostat
Germany,276,Women,[40-44],40,44,75.93,Census,2011 Census,Eurostat
Germany,276,Women,[45-49],45,49,75.67,Census,2011 Census,Eurostat
Germany,276,Women,[50-54],50,54,75.92,Census,2011 Census,Eurostat
Germany,276,Women,[55-59],55,59,75.36,Census,2011 Census,Eurostat
Germany,276,Women,[60-64],60,64,73.54,Census,2011 Census,Eurostat
Germany,276,Women,[65-69],65,69,68.57,Census,2011 Census,Eurostat
Germany,276,Women,[70-74],70,74,59.9,Census,2011 Census,Eurostat
Germany,276,Women,[75+],75,999,30.21,Census,2011 Census,Eurostat
Germany,276,Men,[10-14],10,14,0.0,Estimate,2012 Estimate,UNSD
Germany,276,Men,[15-19],15,19,0.04,Estimate,2012 Estimate,UNSD
Germany,276,Men,[20-24],20,24,2.27,Estimate,2012 Estimate,UNSD
Germany,276,Men,[25-29],25,29,13.89,Estimate,2012 Estimate,UNSD
Germany,276,Men,[30-34],30,34,32.92,Estimate,2012 Estimate,UNSD
Germany,276,Men,[35-39],35,39,45.94,Estimate,2012 Estimate,UNSD
Germany,276,Men,[40-44],40,44,52.07,Estimate,2012 Estimate,UNSD
Germany,276,Men,[45-49],45,49,57.74,Estimate,2012 Estimate,UNSD
Germany,276,Men,[50-54],50,54,63.84,Estimate,2012 Estimate,UNSD
Germany,276,Men,[55-59],55,59,69.9,Estimate,2012 Estimate,UNSD
Germany,276,Men,[60-64],60,64,74.62,Estimate,2012 Estimate,UNSD
Germany,276,Men,[65-69],65,69,76.6,Estimate,2012 Estimate,UNSD
Germany,276,Men,[70-74],70,74,77.67,Estimate,2012 Estimate,UNSD
Germany,276,Men,[75+],75,999,68.28,Estimate,2012 Estimate,UNSD
Germany,276,Women,[10-14],10,14,0.0,Estimate,2012 Estimate,UNSD
Germany,276,Women,[15-19],15,19,0.31,Estimate,2012 Estimate,UNSD
Germany,276,Women,[20-24],20,24,6.4,Estimate,2012 Estimate,UNSD
Germany,276,Women,[25-29],25,29,25.52,Estimate,2012 Estimate,UNSD
Germany,276,Women,[30-34],30,34,45.73,Estimate,2012 Estimate,UNSD
Germany,276,Women,[35-39],35,39,55.12,Estimate,2012 Estimate,UNSD
Germany,276,Women,[40-44],40,44,59.28,Estimate,2012 Estimate,UNSD
Germany,276,Women,[45-49],45,49,62.99,Estimate,2012 Estimate,UNSD
Germany,276,Women,[50-54],50,54,67.14,Estimate,2012 Estimate,UNSD
Germany,276,Women,[55-59],55,59,69.17,Estimate,2012 Estimate,UNSD
Germany,276,Women,[60-64],60,64,68.63,Estimate,2012 Estimate,UNSD
Germany,276,Women,[65-69],65,69,65.02,Estimate,2012 Estimate,UNSD
Germany,276,Women,[70-74],70,74,57.68,Estimate,2012 Estimate,UNSD
Germany,276,Women,[75+],75,999,31.0,Estimate,2012 Estimate,UNSD
Germany,276,Men,[10-14],10,14,0.0,Estimate,2013 Estimate,UNSD
Germany,276,Men,[15-19],15,19,0.04,Estimate,2013 Estimate,UNSD
Germany,276,Men,[20-24],20,24,2.2,Estimate,2013 Estimate,UNSD
Germany,276,Men,[25-29],25,29,13.46,Estimate,2013 Estimate,UNSD
Germany,276,Men,[30-34],30,34,32.41,Estimate,2013 Estimate,UNSD
Germany,276,Men,[35-39],35,39,45.5,Estimate,2013 Estimate,UNSD
Germany,276,Men,[40-44],40,44,51.15,Estimate,2013 Estimate,UNSD
Germany,276,Men,[45-49],45,49,56.5,Estimate,2013 Estimate,UNSD
Germany,276,Men,[50-54],50,54,62.34,Estimate,2013 Estimate,UNSD
Germany,276,Men,[55-59],55,59,68.6,Estimate,2013 Estimate,UNSD
Germany,276,Men,[60-64],60,64,73.7,Estimate,2013 Estimate,UNSD
Germany,276,Men,[65-69],65,69,75.99,Estimate,2013 Estimate,UNSD
Germany,276,Men,[70-74],70,74,77.02,Estimate,2013 Estimate,UNSD
Germany,276,Men,[75+],75,999,68.24,Estimate,2013 Estimate,UNSD
Germany,276,Women,[10-14],10,14,0.0,Estimate,2013 Estimate,UNSD
Germany,276,Women,[15-19],15,19,0.29,Estimate,2013 Estimate,UNSD
Germany,276,Women,[20-24],20,24,6.17,Estimate,2013 Estimate,UNSD
Germany,276,Women,[25-29],25,29,24.62,Estimate,2013 Estimate,UNSD
Germany,276,Women,[30-34],30,34,45.15,Estimate,2013 Estimate,UNSD
Germany,276,Women,[35-39],35,39,54.4,Estimate,2013 Estimate,UNSD
Germany,276,Women,[40-44],40,44,58.23,Estimate,2013 Estimate,UNSD
Germany,276,Women,[45-49],45,49,61.76,Estimate,2013 Estimate,UNSD
Germany,276,Women,[50-54],50,54,65.93,Estimate,2013 Estimate,UNSD
Germany,276,Women,[55-59],55,59,68.38,Estimate,2013 Estimate,UNSD
Germany,276,Women,[60-64],60,64,68.09,Estimate,2013 Estimate,UNSD
Germany,276,Women,[65-69],65,69,64.8,Estimate,2013 Estimate,UNSD
Germany,276,Women,[70-74],70,74,57.87,Estimate,2013 Estimate,UNSD
Germany,276,Women,[75+],75,999,32.03,Estimate,2013 Estimate,UNSD
Germany,276,Men,[10-14],10,14,0.0,Estimate,2014 Estimate,UNSD
Germany,276,Men,[15-19],15,19,0.04,Estimate,2014 Estimate,UNSD
Germany,276,Men,[20-24],20,24,2.22,Estimate,2014 Estimate,UNSD
Germany,276,Men,[25-29],25,29,14.07,Estimate,2014 Estimate,UNSD
Germany,276,Men,[30-34],30,34,35.91,Estimate,2014 Estimate,UNSD
Germany,276,Men,[35-39],35,39,52.72,Estimate,2014 Estimate,UNSD
Germany,276,Men,[40-44],40,44,60.17,Estimate,2014 Estimate,UNSD
Germany,276,Men,[45-49],45,49,63.05,Estimate,2014 Estimate,UNSD
Germany,276,Men,[50-54],50,54,66.97,Estimate,2014 Estimate,UNSD
Germany,276,Men,[55-59],55,59,71.72,Estimate,2014 Estimate,UNSD
Germany,276,Men,[60-64],60,64,76.41,Estimate,2014 Estimate,UNSD
Germany,276,Men,[65-69],65,69,79.11,Estimate,2014 Estimate,UNSD
Germany,276,Men,[70-74],70,74,79.36,Estimate,2014 Estimate,UNSD
Germany,276,Men,[75+],75,999,72.72,Estimate,2014 Estimate,UNSD
Germany,276,Women,[10-14],10,14,0.0,Estimate,2014 Estimate,UNSD
Germany,276,Women,[15-19],15,19,0.28,Estimate,2014 Estimate,UNSD
Germany,276,Women,[20-24],20,24,6.35,Estimate,2014 Estimate,UNSD
Germany,276,Women,[25-29],25,29,26.22,Estimate,2014 Estimate,UNSD
Germany,276,Women,[30-34],30,34,50.11,Estimate,2014 Estimate,UNSD
Germany,276,Women,[35-39],35,39,62.54,Estimate,2014 Estimate,UNSD
Germany,276,Women,[40-44],40,44,66.34,Estimate,2014 Estimate,UNSD
Germany,276,Women,[45-49],45,49,66.92,Estimate,2014 Estimate,UNSD
Germany,276,Women,[50-54],50,54,68.97,Estimate,2014 Estimate,UNSD
Germany,276,Women,[55-59],55,59,70.5,Estimate,2014 Estimate,UNSD
Germany,276,Women,[60-64],60,64,69.78,Estimate,2014 Estimate,UNSD
Germany,276,Women,[65-69],65,69,66.23,Estimate,2014 Estimate,UNSD
Germany,276,Women,[70-74],70,74,59.0,Estimate,2014 Estimate,UNSD
